Trddt,Agmtcd,Clsprc,Stprc,Opint,Basis,X,Index_num,dt,Spot,Basis_Adj,X_Adj,rf_1m,rf_2m,rf_3m,rf_6m
2017/4/19,IC1709,6156.6,6162,5223,-194.047,0,2,149,6350.647,-188.647,-1,2.6069,2.7095,2.8806,3.0312
2017/4/19,IF1704,3440,3442.2,13597,-5.876,0,1,2,3445.876,-3.676,-1,2.6069,2.7095,2.8806,3.0312
2017/4/19,IF1705,3420.6,3424,17255,-25.276,0,1,30,3445.876,-21.876,-1,2.6069,2.7095,2.8806,3.0312
2017/4/19,IF1706,3392,3401.2,13030,-53.876,0,1,58,3445.876,-44.676,-1,2.6069,2.7095,2.8806,3.0312
2017/4/19,IF1709,3338.4,3339.6,5443,-107.476,0,1,149,3445.876,-106.276,-1,2.6069,2.7095,2.8806,3.0312
2017/4/19,IH1704,2321.8,2322.4,7687,-3.242,0,3,2,2325.042,-2.642,-1,2.6069,2.7095,2.8806,3.0312
2017/4/19,IH1705,2313.8,2314.4,12443,-11.242,0,3,30,2325.042,-10.642,-1,2.6069,2.7095,2.8806,3.0312
2017/4/19,IH1706,2299.2,2301.8,7259,-25.842,0,3,58,2325.042,-23.242,-1,2.6069,2.7095,2.8806,3.0312
2017/4/19,IH1709,2256.6,2256.2,4148,-68.442,0,3,149,2325.042,-68.842,-1,2.6069,2.7095,2.8806,3.0312
2017/4/26,IC1705,6142,6152.4,19013,-34.398,0,2,23,6176.398,-23.998,-1,2.5385,2.7259,2.9182,3.0784
2017/4/26,IC1706,6111.8,6122,10349,-64.598,0,2,51,6176.398,-54.398,-1,2.5385,2.7259,2.9182,3.0784
2017/4/26,IC1709,6034.8,6043,5104,-141.598,0,2,142,6176.398,-133.398,-1,2.5385,2.7259,2.9182,3.0784
2017/4/26,IC1712,5964.2,5965.2,506,-212.198,0,2,233,6176.398,-211.198,-1,2.5385,2.7259,2.9182,3.0784
2017/4/26,IF1705,3427.8,3433.4,26765,-17.383,0,1,23,3445.183,-11.783,-1,2.5385,2.7259,2.9182,3.0784
2017/4/26,IF1706,3413.2,3419,13483,-31.983,0,1,51,3445.183,-26.183,-1,2.5385,2.7259,2.9182,3.0784
2017/4/26,IF1709,3353,3358.6,5690,-92.183,0,1,142,3445.183,-86.583,-1,2.5385,2.7259,2.9182,3.0784
2017/4/26,IF1712,3328.2,3331.8,369,-116.983,0,1,233,3445.183,-113.383,-1,2.5385,2.7259,2.9182,3.0784
2017/4/26,IH1705,2334.8,2338.6,16877,-9.705,0,3,23,2344.505,-5.905,-1,2.5385,2.7259,2.9182,3.0784
2017/4/26,IH1706,2324.8,2328.8,7121,-19.705,0,3,51,2344.505,-15.705,-1,2.5385,2.7259,2.9182,3.0784
2017/4/26,IH1709,2276.8,2279.6,4886,-67.705,0,3,142,2344.505,-64.905,-1,2.5385,2.7259,2.9182,3.0784
2017/4/26,IH1712,2255,2258.8,134,-89.505,0,3,233,2344.505,-85.705,-1,2.5385,2.7259,2.9182,3.0784
2017/5/3,IC1705,6156.2,6157.8,18310,-41.278,0,2,16,6197.478,-39.678,-1,2.6983,2.7705,2.9827,3.1329
2017/5/3,IC1706,6116,6117.4,10473,-81.478,0,2,44,6197.478,-80.078,-1,2.6983,2.7705,2.9827,3.1329
2017/5/3,IC1709,6025.4,6022.6,5266,-172.078,0,2,135,6197.478,-174.878,-1,2.6983,2.7705,2.9827,3.1329
2017/5/3,IC1712,5945.4,5944.6,1016,-252.078,0,2,226,6197.478,-252.878,-1,2.6983,2.7705,2.9827,3.1329
2017/5/3,IF1705,3396.8,3396.2,26960,-16.328,0,1,16,3413.128,-16.928,-1,2.6983,2.7705,2.9827,3.1329
2017/5/3,IF1706,3377.8,3376.4,13884,-35.328,0,1,44,3413.128,-36.728,-1,2.6983,2.7705,2.9827,3.1329
2017/5/3,IF1709,3319,3316,5879,-94.128,0,1,135,3413.128,-97.128,-1,2.6983,2.7705,2.9827,3.1329
2017/5/3,IF1712,3291.8,3290.4,737,-121.328,0,1,226,3413.128,-122.728,-1,2.6983,2.7705,2.9827,3.1329
2017/5/3,IH1705,2323.6,2324.4,16127,-6.166,0,3,16,2329.766,-5.366,-1,2.6983,2.7705,2.9827,3.1329
2017/5/3,IH1706,2313.8,2314.6,7762,-15.966,0,3,44,2329.766,-15.166,-1,2.6983,2.7705,2.9827,3.1329
2017/5/3,IH1709,2262.2,2264,4767,-67.566,0,3,135,2329.766,-65.766,-1,2.6983,2.7705,2.9827,3.1329
2017/5/3,IH1712,2246.8,2247.4,377,-82.966,0,3,226,2329.766,-82.366,-1,2.6983,2.7705,2.9827,3.1329
2017/5/10,IC1705,5842.2,5887.2,17895,-43.641,0,2,9,5885.841,1.359,1,2.7843,2.8789,3.0784,3.1661
2017/5/10,IC1706,5791,5836.4,11587,-94.841,0,2,37,5885.841,-49.441,-1,2.7843,2.8789,3.0784,3.1661
2017/5/10,IC1709,5688,5730.8,5660,-197.841,0,2,128,5885.841,-155.041,-1,2.7843,2.8789,3.0784,3.1661
2017/5/10,IC1712,5620.2,5665.8,1552,-265.641,0,2,219,5885.841,-220.041,-1,2.7843,2.8789,3.0784,3.1661
2017/5/10,IF1705,3323.8,3334.4,24886,-13.901,0,1,9,3337.701,-3.301,-1,2.7843,2.8789,3.0784,3.1661
2017/5/10,IF1706,3302.6,3313.6,15222,-35.101,0,1,37,3337.701,-24.101,-1,2.7843,2.8789,3.0784,3.1661
2017/5/10,IF1709,3241.2,3250.2,5899,-96.501,0,1,128,3337.701,-87.501,-1,2.7843,2.8789,3.0784,3.1661
2017/5/10,IF1712,3220.2,3229.8,1131,-117.501,0,1,219,3337.701,-107.901,-1,2.7843,2.8789,3.0784,3.1661
2017/5/10,IH1705,2320.6,2322.6,14535,-4.322,0,3,9,2324.922,-2.322,-1,2.7843,2.8789,3.0784,3.1661
2017/5/10,IH1706,2303.6,2309.8,8545,-21.322,0,3,37,2324.922,-15.122,-1,2.7843,2.8789,3.0784,3.1661
2017/5/10,IH1709,2257,2261.6,5228,-67.922,0,3,128,2324.922,-63.322,-1,2.7843,2.8789,3.0784,3.1661
2017/5/10,IH1712,2247.6,2248.6,646,-77.322,0,3,219,2324.922,-76.322,-1,2.7843,2.8789,3.0784,3.1661
2017/5/17,IC1705,6020,6021.4,8095,-7.65,0,2,2,6027.65,-6.25,-1,2.6561,3.0306,3.1584,3.3518
2017/5/17,IC1706,5981.6,5982.8,19626,-46.05,0,2,30,6027.65,-44.85,-1,2.6561,3.0306,3.1584,3.3518
2017/5/17,IC1709,5871,5869.2,5885,-156.65,0,2,121,6027.65,-158.45,-1,2.6561,3.0306,3.1584,3.3518
2017/5/17,IC1712,5778,5773,1683,-249.65,0,2,212,6027.65,-254.65,-1,2.6561,3.0306,3.1584,3.3518
2017/5/17,IF1705,3411,3413,10753,1.034,1,1,2,3409.966,3.034,1,2.6561,3.0306,3.1584,3.3518
2017/5/17,IF1706,3391,3393,25605,-18.966,0,1,30,3409.966,-16.966,-1,2.6561,3.0306,3.1584,3.3518
2017/5/17,IF1709,3321,3322.4,6179,-88.966,0,1,121,3409.966,-87.566,-1,2.6561,3.0306,3.1584,3.3518
2017/5/17,IF1712,3290.8,3292.6,1236,-119.166,0,1,212,3409.966,-117.366,-1,2.6561,3.0306,3.1584,3.3518
2017/5/17,IH1705,2362.8,2365.4,6879,-0.759,0,3,2,2363.559,1.841,1,2.6561,3.0306,3.1584,3.3518
2017/5/17,IH1706,2351,2353.8,15775,-12.559,0,3,30,2363.559,-9.759,-1,2.6561,3.0306,3.1584,3.3518
2017/5/17,IH1709,2299.4,2303,5893,-64.159,0,3,121,2363.559,-60.559,-1,2.6561,3.0306,3.1584,3.3518
2017/5/17,IH1712,2284.2,2286.8,871,-79.359,0,3,212,2363.559,-76.759,-1,2.6561,3.0306,3.1584,3.3518
2017/5/24,IC1706,5759,5745.6,28221,-40.25,0,2,23,5799.25,-53.65,-1,2.7077,3.0853,3.2517,3.4133
2017/5/24,IC1707,5719.2,5701.8,798,-80.05,0,2,58,5799.25,-97.45,-1,2.7077,3.0853,3.2517,3.4133
2017/5/24,IC1709,5639.6,5611.2,6576,-159.65,0,2,114,5799.25,-188.05,-1,2.7077,3.0853,3.2517,3.4133
2017/5/24,IC1712,5558.8,5541.2,1841,-240.45,0,2,205,5799.25,-258.05,-1,2.7077,3.0853,3.2517,3.4133
2017/5/24,IF1706,3402,3399.6,32595,-22.167,0,1,23,3424.167,-24.567,-1,2.7077,3.0853,3.2517,3.4133
2017/5/24,IF1707,3371,3366,2163,-53.167,0,1,58,3424.167,-58.167,-1,2.7077,3.0853,3.2517,3.4133
2017/5/24,IF1709,3337,3333.4,6578,-87.167,0,1,114,3424.167,-90.767,-1,2.7077,3.0853,3.2517,3.4133
2017/5/24,IF1712,3302.6,3301.2,1384,-121.567,0,1,205,3424.167,-122.967,-1,2.7077,3.0853,3.2517,3.4133
2017/5/24,IH1706,2391.4,2390.8,20108,-16.171,0,3,23,2407.571,-16.771,-1,2.7077,3.0853,3.2517,3.4133
2017/5/24,IH1707,2361.8,2359.4,1593,-45.771,0,3,58,2407.571,-48.171,-1,2.7077,3.0853,3.2517,3.4133
2017/5/24,IH1709,2337.6,2334,5728,-69.971,0,3,114,2407.571,-73.571,-1,2.7077,3.0853,3.2517,3.4133
2017/5/24,IH1712,2316,2313,1020,-91.571,0,3,205,2407.571,-94.571,-1,2.7077,3.0853,3.2517,3.4133
2017/5/31,IC1706,5772.6,5786.8,26325,-51.504,0,2,16,5824.104,-37.304,-1,2.806,3.1837,3.2054,3.3713
2017/5/31,IC1707,5729.8,5747.2,1670,-94.304,0,2,51,5824.104,-76.904,-1,2.806,3.1837,3.2054,3.3713
2017/5/31,IC1709,5664.2,5678,6824,-159.904,0,2,107,5824.104,-146.104,-1,2.806,3.1837,3.2054,3.3713
2017/5/31,IC1712,5589.4,5602.8,1973,-234.704,0,2,198,5824.104,-221.304,-1,2.806,3.1837,3.2054,3.3713
2017/5/31,IF1706,3482,3479.2,30747,-10.885,0,1,16,3492.885,-13.685,-1,2.806,3.1837,3.2054,3.3713
2017/5/31,IF1707,3456.6,3452.4,3714,-36.285,0,1,51,3492.885,-40.485,-1,2.806,3.1837,3.2054,3.3713
2017/5/31,IF1709,3420.8,3416.6,6506,-72.085,0,1,107,3492.885,-76.285,-1,2.806,3.1837,3.2054,3.3713
2017/5/31,IF1712,3396.6,3394.4,1381,-96.285,0,1,198,3492.885,-98.485,-1,2.806,3.1837,3.2054,3.3713
2017/5/31,IH1706,2473,2470.8,19544,-6.078,0,3,16,2479.078,-8.278,-1,2.806,3.1837,3.2054,3.3713
2017/5/31,IH1707,2446.4,2443.2,3329,-32.678,0,3,51,2479.078,-35.878,-1,2.806,3.1837,3.2054,3.3713
2017/5/31,IH1709,2421.8,2416.2,5777,-57.278,0,3,107,2479.078,-62.878,-1,2.806,3.1837,3.2054,3.3713
2017/5/31,IH1712,2402,2397.4,1059,-77.078,0,3,198,2479.078,-81.678,-1,2.806,3.1837,3.2054,3.3713
2017/6/7,IC1706,5952,5945,23475,-3.015,0,2,9,5955.015,-10.015,-1,3.0404,3.22,3.4326,3.4705
2017/6/7,IC1707,5913.8,5901.8,4764,-41.215,0,2,44,5955.015,-53.215,-1,3.0404,3.22,3.4326,3.4705
2017/6/7,IC1709,5832.2,5829.6,6919,-122.815,0,2,100,5955.015,-125.415,-1,3.0404,3.22,3.4326,3.4705
2017/6/7,IC1712,5738,5733.4,2139,-217.015,0,2,191,5955.015,-221.615,-1,3.0404,3.22,3.4326,3.4705
2017/6/7,IF1706,3533,3529.2,27522,-0.872,0,1,9,3533.872,-4.672,-1,3.0404,3.22,3.4326,3.4705
2017/6/7,IF1707,3506.6,3501.6,5291,-27.272,0,1,44,3533.872,-32.272,-1,3.0404,3.22,3.4326,3.4705
2017/6/7,IF1709,3480,3473.4,7165,-53.872,0,1,100,3533.872,-60.472,-1,3.0404,3.22,3.4326,3.4705
2017/6/7,IF1712,3456,3449.6,1702,-77.872,0,1,191,3533.872,-84.272,-1,3.0404,3.22,3.4326,3.4705
2017/6/7,IH1706,2478,2474.8,16857,-6.033,0,3,9,2484.033,-9.233,-1,3.0404,3.22,3.4326,3.4705
2017/6/7,IH1707,2448.8,2446.8,4934,-35.233,0,3,44,2484.033,-37.233,-1,3.0404,3.22,3.4326,3.4705
2017/6/7,IH1709,2431.4,2428.6,5962,-52.633,0,3,100,2484.033,-55.433,-1,3.0404,3.22,3.4326,3.4705
2017/6/7,IH1712,2415.8,2411.6,1247,-68.233,0,3,191,2484.033,-72.433,-1,3.0404,3.22,3.4326,3.4705
2017/6/14,IC1706,5956.6,5960.6,11624,-9.831,0,2,2,5966.431,-5.831,-1,3.3315,3.3955,3.5812,3.6945
2017/6/14,IC1707,5918.8,5918.8,13423,-47.631,0,2,37,5966.431,-47.631,-1,3.3315,3.3955,3.5812,3.6945
2017/6/14,IC1709,5832,5843.2,7974,-134.431,0,2,93,5966.431,-123.231,-1,3.3315,3.3955,3.5812,3.6945
2017/6/14,IC1712,5740.6,5743,2296,-225.831,0,2,184,5966.431,-223.431,-1,3.3315,3.3955,3.5812,3.6945
2017/6/14,IF1706,3532,3535,14532,-3.299,0,1,2,3535.299,-0.299,-1,3.3315,3.3955,3.5812,3.6945
2017/6/14,IF1707,3504,3507.4,14877,-31.299,0,1,37,3535.299,-27.899,-1,3.3315,3.3955,3.5812,3.6945
2017/6/14,IF1709,3482,3486.8,8898,-53.299,0,1,93,3535.299,-48.499,-1,3.3315,3.3955,3.5812,3.6945
2017/6/14,IF1712,3460,3461.8,2165,-75.299,0,1,184,3535.299,-73.499,-1,3.3315,3.3955,3.5812,3.6945
2017/6/14,IH1706,2474.8,2476.4,8116,-2.517,0,3,2,2477.317,-0.917,-1,3.3315,3.3955,3.5812,3.6945
2017/6/14,IH1707,2451.2,2453.2,10237,-26.117,0,3,37,2477.317,-24.117,-1,3.3315,3.3955,3.5812,3.6945
2017/6/14,IH1709,2438.4,2438.6,6279,-38.917,0,3,93,2477.317,-38.717,-1,3.3315,3.3955,3.5812,3.6945
2017/6/14,IH1712,2425.6,2424,1509,-51.717,0,3,184,2477.317,-53.317,-1,3.3315,3.3955,3.5812,3.6945
2017/6/21,IC1707,6034,6010.8,22850,-44.193,0,2,30,6078.193,-67.393,-1,3.4659,3.4936,3.5315,3.6483
2017/6/21,IC1708,5989,5974.2,170,-89.193,0,2,58,6078.193,-103.993,-1,3.4659,3.4936,3.5315,3.6483
2017/6/21,IC1709,5950.8,5931.4,8448,-127.393,0,2,86,6078.193,-146.793,-1,3.4659,3.4936,3.5315,3.6483
2017/6/21,IC1712,5850.4,5831.8,2394,-227.793,0,2,177,6078.193,-246.393,-1,3.4659,3.4936,3.5315,3.6483
2017/6/21,IF1707,3558.4,3545.8,26243,-29.555,0,1,30,3587.955,-42.155,-1,3.4659,3.4936,3.5315,3.6483
2017/6/21,IF1708,3546,3537.6,566,-41.955,0,1,58,3587.955,-50.355,-1,3.4659,3.4936,3.5315,3.6483
2017/6/21,IF1709,3533.8,3523.8,9797,-54.155,0,1,86,3587.955,-64.155,-1,3.4659,3.4936,3.5315,3.6483
2017/6/21,IF1712,3505,3494.8,2418,-82.955,0,1,177,3587.955,-93.155,-1,3.4659,3.4936,3.5315,3.6483
2017/6/21,IH1707,2480.2,2471.4,17725,-17.054,0,3,30,2497.254,-25.854,-1,3.4659,3.4936,3.5315,3.6483
2017/6/21,IH1708,2473.2,2461.4,504,-24.054,0,3,58,2497.254,-35.854,-1,3.4659,3.4936,3.5315,3.6483
2017/6/21,IH1709,2466.2,2457.2,6551,-31.054,0,3,86,2497.254,-40.054,-1,3.4659,3.4936,3.5315,3.6483
2017/6/21,IH1712,2452.8,2444,1799,-44.454,0,3,177,2497.254,-53.254,-1,3.4659,3.4936,3.5315,3.6483
2017/6/28,IC1707,6048,6041.4,21961,-38.211,0,2,23,6086.211,-44.811,-1,3.1374,3.15,3.159,3.3315
2017/6/28,IC1708,6007.8,6002.8,561,-78.411,0,2,51,6086.211,-83.411,-1,3.1374,3.15,3.159,3.3315
2017/6/28,IC1709,5977.6,5967,8588,-108.611,0,2,79,6086.211,-119.211,-1,3.1374,3.15,3.159,3.3315
2017/6/28,IC1712,5868,5859.4,2339,-218.211,0,2,170,6086.211,-226.811,-1,3.1374,3.15,3.159,3.3315
2017/6/28,IF1707,3627,3629,26960,-19.167,0,1,23,3646.167,-17.167,-1,3.1374,3.15,3.159,3.3315
2017/6/28,IF1708,3617.6,3621.8,1233,-28.567,0,1,51,3646.167,-24.367,-1,3.1374,3.15,3.159,3.3315
2017/6/28,IF1709,3607.8,3608.8,9671,-38.367,0,1,79,3646.167,-37.367,-1,3.1374,3.15,3.159,3.3315
2017/6/28,IF1712,3578.4,3579.2,2500,-67.767,0,1,170,3646.167,-66.967,-1,3.1374,3.15,3.159,3.3315
2017/6/28,IH1707,2515.2,2523.4,17946,-22.436,0,3,23,2537.636,-14.236,-1,3.1374,3.15,3.159,3.3315
2017/6/28,IH1708,2504,2518.6,1164,-33.636,0,3,51,2537.636,-19.036,-1,3.1374,3.15,3.159,3.3315
2017/6/28,IH1709,2502,2512.4,6359,-35.636,0,3,79,2537.636,-25.236,-1,3.1374,3.15,3.159,3.3315
2017/6/28,IH1712,2492,2497.4,2015,-45.636,0,3,170,2537.636,-40.236,-1,3.1374,3.15,3.159,3.3315
2017/7/5,IC1707,6161.4,6157.8,20700,-32.564,0,2,16,6193.964,-36.164,-1,3.1268,3.13,3.161,3.3219
2017/7/5,IC1708,6120.6,6113,1259,-73.364,0,2,44,6193.964,-80.964,-1,3.1268,3.13,3.161,3.3219
2017/7/5,IC1709,6076,6071.2,8844,-117.964,0,2,72,6193.964,-122.764,-1,3.1268,3.13,3.161,3.3219
2017/7/5,IC1712,5957,5947.8,2348,-236.964,0,2,163,6193.964,-246.164,-1,3.1268,3.13,3.161,3.3219
2017/7/5,IF1707,3640.8,3635.6,25441,-18.88,0,1,16,3659.68,-24.08,-1,3.1268,3.13,3.161,3.3219
2017/7/5,IF1708,3628,3622.2,1891,-31.68,0,1,44,3659.68,-37.48,-1,3.1268,3.13,3.161,3.3219
2017/7/5,IF1709,3618.6,3614.2,10076,-41.08,0,1,72,3659.68,-45.48,-1,3.1268,3.13,3.161,3.3219
2017/7/5,IF1712,3590.4,3583.2,2761,-69.28,0,1,163,3659.68,-76.48,-1,3.1268,3.13,3.161,3.3219
2017/7/5,IH1707,2532,2524,17140,-16.099,0,3,16,2548.099,-24.099,-1,3.1268,3.13,3.161,3.3219
2017/7/5,IH1708,2526.8,2515,1593,-21.299,0,3,44,2548.099,-33.099,-1,3.1268,3.13,3.161,3.3219
2017/7/5,IH1709,2520,2510.4,6547,-28.099,0,3,72,2548.099,-37.699,-1,3.1268,3.13,3.161,3.3219
2017/7/5,IH1712,2504.8,2498.6,2235,-43.299,0,3,163,2548.099,-49.499,-1,3.1268,3.13,3.161,3.3219
2017/7/12,IC1707,6085.4,6076,19690,-47.592,0,2,9,6132.992,-56.992,-1,3.0715,3.0998,3.2382,3.3743
2017/7/12,IC1708,6041.2,6018.8,2612,-91.792,0,2,37,6132.992,-114.192,-1,3.0715,3.0998,3.2382,3.3743
2017/7/12,IC1709,5975.2,5959.6,9162,-157.792,0,2,65,6132.992,-173.392,-1,3.0715,3.0998,3.2382,3.3743
2017/7/12,IC1712,5865.4,5848.2,2394,-267.592,0,2,156,6132.992,-284.792,-1,3.0715,3.0998,3.2382,3.3743
2017/7/12,IF1707,3638.8,3634.6,23563,-20.024,0,1,9,3658.824,-24.224,-1,3.0715,3.0998,3.2382,3.3743
2017/7/12,IF1708,3622.8,3618.6,3227,-36.024,0,1,37,3658.824,-40.224,-1,3.0715,3.0998,3.2382,3.3743
2017/7/12,IF1709,3604.6,3600,10698,-54.224,0,1,65,3658.824,-58.824,-1,3.0715,3.0998,3.2382,3.3743
2017/7/12,IF1712,3572,3566.8,2935,-86.824,0,1,156,3658.824,-92.024,-1,3.0715,3.0998,3.2382,3.3743
2017/7/12,IH1707,2554.4,2552.8,16514,-10.743,0,3,9,2565.143,-12.343,-1,3.0715,3.0998,3.2382,3.3743
2017/7/12,IH1708,2548.8,2547,2516,-16.343,0,3,37,2565.143,-18.143,-1,3.0715,3.0998,3.2382,3.3743
2017/7/12,IH1709,2543.2,2545.2,6830,-21.943,0,3,65,2565.143,-19.943,-1,3.0715,3.0998,3.2382,3.3743
2017/7/12,IH1712,2531,2536,2554,-34.143,0,3,156,2565.143,-29.143,-1,3.0715,3.0998,3.2382,3.3743
2017/7/19,IC1707,6033.2,6026.2,10429,-26.158,0,2,2,6059.358,-33.158,-1,2.9824,2.9691,3.1103,3.4011
2017/7/19,IC1708,5976,5974,9238,-83.358,0,2,30,6059.358,-85.358,-1,2.9824,2.9691,3.1103,3.4011
2017/7/19,IC1709,5921.2,5916.6,10174,-138.158,0,2,58,6059.358,-142.758,-1,2.9824,2.9691,3.1103,3.4011
2017/7/19,IC1712,5806,5788.6,2637,-253.358,0,2,149,6059.358,-270.758,-1,2.9824,2.9691,3.1103,3.4011
2017/7/19,IF1707,3729.4,3716,13085,-0.347,0,1,2,3729.747,-13.747,-1,2.9824,2.9691,3.1103,3.4011
2017/7/19,IF1708,3720,3701.8,12220,-9.747,0,1,30,3729.747,-27.947,-1,2.9824,2.9691,3.1103,3.4011
2017/7/19,IF1709,3705.8,3687.6,12299,-23.947,0,1,58,3729.747,-42.147,-1,2.9824,2.9691,3.1103,3.4011
2017/7/19,IF1712,3674,3658.8,3209,-55.747,0,1,149,3729.747,-70.947,-1,2.9824,2.9691,3.1103,3.4011
2017/7/19,IH1707,2663.2,2652.4,9551,5.312,1,3,2,2657.888,-5.488,-1,2.9824,2.9691,3.1103,3.4011
2017/7/19,IH1708,2659,2649.6,8356,1.112,1,3,30,2657.888,-8.288,-1,2.9824,2.9691,3.1103,3.4011
2017/7/19,IH1709,2657,2644.2,7242,-0.888,0,3,58,2657.888,-13.688,-1,2.9824,2.9691,3.1103,3.4011
2017/7/19,IH1712,2653.4,2640.4,2613,-4.488,0,3,149,2657.888,-17.488,-1,2.9824,2.9691,3.1103,3.4011
2017/7/26,IC1708,6070,6061,18417,-76.703,0,2,23,6146.703,-85.703,-1,2.9378,2.9547,3.036,3.3042
2017/7/26,IC1709,6010,6002.2,10274,-136.703,0,2,51,6146.703,-144.503,-1,2.9378,2.9547,3.036,3.3042
2017/7/26,IC1712,5862,5855.6,2707,-284.703,0,2,142,6146.703,-291.103,-1,2.9378,2.9547,3.036,3.3042
2017/7/26,IC1803,5754.6,5736.2,202,-392.103,0,2,233,6146.703,-410.503,-1,2.9378,2.9547,3.036,3.3042
2017/7/26,IF1708,3684,3680.2,22821,-21.388,0,1,23,3705.388,-25.188,-1,2.9378,2.9547,3.036,3.3042
2017/7/26,IF1709,3670.8,3667.8,14128,-34.588,0,1,51,3705.388,-37.588,-1,2.9378,2.9547,3.036,3.3042
2017/7/26,IF1712,3639,3635.4,3507,-66.388,0,1,142,3705.388,-69.988,-1,2.9378,2.9547,3.036,3.3042
2017/7/26,IF1803,3610.4,3608.4,238,-94.988,0,1,233,3705.388,-96.988,-1,2.9378,2.9547,3.036,3.3042
2017/7/26,IH1708,2632,2628.8,14849,-4.201,0,3,23,2636.201,-7.401,-1,2.9378,2.9547,3.036,3.3042
2017/7/26,IH1709,2631.8,2628.8,7823,-4.401,0,3,51,2636.201,-7.401,-1,2.9378,2.9547,3.036,3.3042
2017/7/26,IH1712,2632,2626.6,2987,-4.201,0,3,142,2636.201,-9.601,-1,2.9378,2.9547,3.036,3.3042
2017/7/26,IH1803,2628,2615.4,106,-8.201,0,3,233,2636.201,-20.801,-1,2.9378,2.9547,3.036,3.3042
2017/8/2,IC1708,6225.4,6226.8,19012,-26.463,0,2,16,6251.863,-25.063,-1,2.8159,2.9264,3.0063,3.2749
2017/8/2,IC1709,6183,6182.6,10109,-68.863,0,2,44,6251.863,-69.263,-1,2.8159,2.9264,3.0063,3.2749
2017/8/2,IC1712,6039.4,6045.8,2919,-212.463,0,2,135,6251.863,-206.063,-1,2.8159,2.9264,3.0063,3.2749
2017/8/2,IC1803,5939.8,5946,347,-312.063,0,2,226,6251.863,-305.863,-1,2.8159,2.9264,3.0063,3.2749
2017/8/2,IF1708,3753.4,3752,22579,-7.453,0,1,16,3760.853,-8.853,-1,2.8159,2.9264,3.0063,3.2749
2017/8/2,IF1709,3743.4,3741.2,14274,-17.453,0,1,44,3760.853,-19.653,-1,2.8159,2.9264,3.0063,3.2749
2017/8/2,IF1712,3705.2,3706.8,3657,-55.653,0,1,135,3760.853,-54.053,-1,2.8159,2.9264,3.0063,3.2749
2017/8/2,IF1803,3684.6,3685.6,408,-76.253,0,1,226,3760.853,-75.253,-1,2.8159,2.9264,3.0063,3.2749
2017/8/2,IH1708,2686.8,2688.4,14681,6.169,1,3,16,2680.631,7.769,1,2.8159,2.9264,3.0063,3.2749
2017/8/2,IH1709,2689.4,2690.2,7638,8.769,1,3,44,2680.631,9.569,1,2.8159,2.9264,3.0063,3.2749
2017/8/2,IH1712,2688.2,2691,3065,7.569,1,3,135,2680.631,10.369,1,2.8159,2.9264,3.0063,3.2749
2017/8/2,IH1803,2689.8,2694.6,371,9.169,1,3,226,2680.631,13.969,1,2.8159,2.9264,3.0063,3.2749
2017/8/9,IC1708,6317.4,6318.6,17147,-22.622,0,2,9,6340.022,-21.422,-1,2.366,2.7692,2.9093,3.2382
2017/8/9,IC1709,6267.4,6266,10508,-72.622,0,2,37,6340.022,-74.022,-1,2.366,2.7692,2.9093,3.2382
2017/8/9,IC1712,6127.4,6132.2,3195,-212.622,0,2,128,6340.022,-207.822,-1,2.366,2.7692,2.9093,3.2382
2017/8/9,IC1803,6032,6027.4,424,-308.022,0,2,219,6340.022,-312.622,-1,2.366,2.7692,2.9093,3.2382
2017/8/9,IF1708,3715,3718.4,20521,-16.044,0,1,9,3731.044,-12.644,-1,2.366,2.7692,2.9093,3.2382
2017/8/9,IF1709,3703.2,3708.2,15359,-27.844,0,1,37,3731.044,-22.844,-1,2.366,2.7692,2.9093,3.2382
2017/8/9,IF1712,3670,3675.8,4075,-61.044,0,1,128,3731.044,-55.244,-1,2.366,2.7692,2.9093,3.2382
2017/8/9,IF1803,3644,3647.8,570,-87.044,0,1,219,3731.044,-83.244,-1,2.366,2.7692,2.9093,3.2382
2017/8/9,IH1708,2617.6,2620.8,13706,-2.781,0,3,9,2620.381,0.419,1,2.366,2.7692,2.9093,3.2382
2017/8/9,IH1709,2619.6,2622.6,7857,-0.781,0,3,37,2620.381,2.219,1,2.366,2.7692,2.9093,3.2382
2017/8/9,IH1712,2621.8,2627,3016,1.419,1,3,128,2620.381,6.619,1,2.366,2.7692,2.9093,3.2382
2017/8/9,IH1803,2625,2632.2,551,4.619,1,3,219,2620.381,11.819,1,2.366,2.7692,2.9093,3.2382
2017/8/16,IC1708,6309.6,6310.4,9604,-9.199,0,2,2,6318.799,-8.399,-1,2.3942,2.7923,2.8011,3.2656
2017/8/16,IC1709,6259.8,6260.8,17793,-58.999,0,2,30,6318.799,-57.999,-1,2.3942,2.7923,2.8011,3.2656
2017/8/16,IC1712,6122.8,6124.2,3631,-195.999,0,2,121,6318.799,-194.599,-1,2.3942,2.7923,2.8011,3.2656
2017/8/16,IC1803,6009.8,6010.4,633,-308.999,0,2,212,6318.799,-308.399,-1,2.3942,2.7923,2.8011,3.2656
2017/8/16,IF1708,3690.8,3692.2,11832,-10.621,0,1,2,3701.421,-9.221,-1,2.3942,2.7923,2.8011,3.2656
2017/8/16,IF1709,3673.8,3674.4,23340,-27.621,0,1,30,3701.421,-27.021,-1,2.3942,2.7923,2.8011,3.2656
